year,month,day,47N,46N,45N,44N,43N,42N,41N,40N,39N,38N,37N,36N,35N,34N,33N,32N,31N
2004,5,12,0.373,0.148,0.382,0.325,0.841,1.813,0.937,2.102,2.822,1.848,2.34,2.107,1.317,1.675,1.342,0.984,0.953
2004,5,13,0.108,0.07,0.518,0.405,0.766,1.6,0.717,1.708,1.964,0.864,1.205,0.744,0.787,0.628,0.574,0.553,0.417
2004,5,14,0.164,-0.027,0.337,0.136,0.388,0.931,0.423,1.399,1.949,1.022,1.178,1.252,1.705,0.986,0.717,0.545,0.455
2004,5,15,-0.006,-0,0.193,0.221,0.737,1.427,1.474,1.963,3.399,2.1,2.335,2.276,2.575,1.709,0.751,0.448,0.399
2004,5,16,0.011,0.076,0.287,0.141,0.707,0.779,0.246,0.503,1.431,0.243,1.206,0.947,1,1.299,0.509,0.242,0
2004,5,17,0.491,0.545,0.924,0.631,1.314,1.237,0.727,0.792,1.398,0.163,1.41,0.622,0.467,1.304,0.93,0.443,0.358
2004,5,18,0.576,0.455,0.571,0.229,0.982,0.917,0.872,0.84,1.632,0.74,2.016,1.347,1.331,2.252,1.712,1.398,1.641
2004,5,19,0.104,0.063,0.241,-0.01,0.782,0.86,0.842,1.505,2.267,1.389,2.217,2.076,1.627,1.858,1.392,1.294,1.678
2004,5,20,0.257,0.295,0.552,0.489,1.452,1.286,1.038,1.281,1.986,0.585,1.144,0.494,-0.005,1.113,1.152,1.1,1.343
2004,5,21,0.24,0.155,0.326,0.137,0.801,0.616,0.348,0.91,1.501,0.268,0.82,0.239,-0.109,0.976,1.38,1.201,1.104
2004,5,22,0.154,0.119,0.111,-0.114,0.519,0.199,0.036,0.45,1.303,0.459,0.982,1.375,1.009,1.702,1.409,1.234,1.008
2004,5,23,0.097,0.179,0.262,0.209,0.697,0.741,0.555,0.915,1.571,0.339,0.577,0.595,-0.059,1.096,1.137,0.987,0.314
2004,5,24,0.134,0.232,0.785,0.686,1.464,2.123,1.643,1.42,1.771,0.024,0.273,-0.54,-0.888,0.461,0.565,0.703,0.487
2004,5,25,0.43,0.45,0.729,0.667,1.22,1.631,1.323,0.819,0.971,-0.087,0.297,-0.369,-0.053,0.531,0.715,0.788,0.66
2004,5,26,0.068,-0.059,0.204,0.289,0.94,1.742,1.775,2.034,2.005,0.762,0.593,0.297,0.364,1.012,0.75,0.862,0.707
2004,5,27,-0.031,0.084,0.093,-0.038,0.275,0.512,0.014,0.124,-0.142,-0.433,-0.234,0.078,-0.145,0.753,0.768,0.95,0.902
2004,5,28,0.045,-0.021,-0.043,-0.501,-0.383,0.098,-0.021,0.749,1.49,0.685,0.1,0.941,0.194,0.945,0.866,0.935,0.595
2004,5,29,-0.188,-0.091,0.008,-0.162,0.061,0.847,0.814,2.048,3.432,2.505,1.94,2.502,1.857,1.936,1.411,1.139,0.74
2004,5,30,0.027,0.088,0.265,0.099,0.304,1.01,0.496,1.589,2.213,1.398,1.506,2.04,1.943,0.997,0.63,0.76,0.33
2004,5,31,0.218,0.266,0.649,0.362,1.069,2.486,1.834,2.989,3.695,2.35,2.061,2.373,2.277,1.44,0.636,0.694,-0.049
2004,6,1,0.338,0.225,0.472,0.3,0.994,2.494,1.343,2.225,2.98,2.34,2.565,2.814,2.654,1.223,0.348,0.247,-0.262
2004,6,2,0.826,0.878,1.433,1.518,2.275,3.57,2.398,3.197,3.936,3.06,3.692,3.554,3.891,1.66,0.393,0.254,-0.398
2004,6,3,0.559,0.366,0.667,0.307,0.821,1.125,0.321,0.274,-0.553,-1.226,0.87,1.238,2.205,1.533,0.468,0.383,-0.165
2004,6,4,-0.271,-0.212,0.016,-0.343,-0.167,-0.255,-0.506,-0.43,-1.174,-1.4,-0.458,0.494,1.661,2.077,0.798,0.693,0.281
2004,6,5,-0.126,-0.059,0.053,-0.273,0.073,0.693,0.436,1.177,1.106,1.214,0.983,1.389,1.265,0.892,0.206,0.219,-0.029
2004,6,6,-0.028,-0.064,-0.095,-0.316,-0.324,0.157,-0.02,1.714,3.114,3.365,3.239,3.165,2.241,0.783,-0.086,-0.107,-0.409
2004,6,7,0.265,0.346,0.554,0.126,0.421,1.247,1.509,3.354,4.774,3.927,3.699,3.442,2.784,1.524,0.285,-0.022,-0.209
2004,6,8,0.765,0.736,0.821,0.32,0.783,1.13,1.24,2.29,3.156,2.025,1.91,1.641,1.708,2.116,1.295,0.76,0.657
2004,6,9,0.845,0.454,0.287,0.075,0.618,1.131,0.564,1.337,0.958,0.146,0.633,-0.049,0.71,1.601,1.286,1.268,1.318
2004,6,10,0.688,0.298,0.208,0.134,0.642,1.106,0.804,1.741,0.839,0.412,-0.046,0.642,0.77,1.216,1.032,1.043,1.255
2004,6,11,-0.007,0.08,0.268,0.32,1.251,2.409,2.552,3.836,3.941,2.913,2.107,2.744,2.001,1.55,1.084,0.991,0.851
2004,6,12,-0.183,0.032,0.332,0.056,0.811,0.849,0.702,1.204,1.357,0.995,1.485,2.022,1.395,1.518,1.022,0.836,0.464
2004,6,13,-0.116,-0.175,-0.26,-0.524,-0.203,-0.356,-0.403,0.484,0.874,-0.202,1.206,2.061,1.1,1.569,0.749,0.835,0.482
2004,6,14,0.123,0.104,0.453,0.654,1.599,2.979,2.513,4.291,4.382,2.024,2.422,2.59,1.168,1.25,0.528,0.558,0.09
2004,6,15,0.827,1.123,1.814,2.136,3.716,5.625,4.574,6.587,5.256,2.775,2.469,1.215,0.646,0.162,0.269,0.23,-0.228
2004,6,16,1.249,1.476,2.18,2.284,3.284,3.296,2.172,2.925,1.684,0.785,1.21,0.154,0.377,-0.123,0.099,-0.041,-0.488
2004,6,17,0.4,0.345,0.526,0.598,1.03,0.324,0.487,0.556,-0.121,-0.212,-0.285,-0.21,-0.152,-0.606,-0.04,-0.055,-0.468
2004,6,18,-0.247,-0.327,-0.584,-0.711,-1.051,-1.553,-0.967,-0.633,-0.473,-0.323,-0.599,0.152,-0.057,-0.466,0.075,0.097,-0.102
2004,6,19,0.376,0.599,0.82,0.883,0.722,0.123,0.003,-0.15,0.402,0.403,0.131,0.794,0.183,-0.506,0.1,0.222,0.014
2004,6,20,0.165,0.193,0.648,0.916,1.222,1.083,0.603,0.937,1.257,0.274,0.208,1.196,0.457,0.094,0.236,0.385,0.473
2004,6,21,-0.035,0.019,-0.016,0.219,0.289,0.577,0.443,1.37,1.279,0.395,0.249,2.373,0.971,1.258,0.519,0.267,0.491
2004,6,22,0.285,0.216,0.261,0.313,0.516,0.957,0.468,1.627,1.49,0.182,0.491,2.402,1.06,1.302,0.544,0.24,0.289
2004,6,23,0.276,0.256,0.315,0.334,0.66,0.953,0.47,1.716,1.354,0.069,0.784,1.417,0.573,0.872,0.451,0.106,0.117
2004,6,24,0.362,0.507,0.636,0.669,0.62,0.692,-0.039,0.591,0.358,-0.083,1.074,1.795,1.048,1.165,0.583,0.333,0.474
2004,6,25,0.052,0.184,0.25,0.26,0.554,0.833,0.343,0.738,0.387,-0.398,0.861,1.781,1.25,1.284,0.417,0.146,0.328
2004,6,26,-0.095,0.064,-0.033,0.046,0.098,0.369,0.066,0.884,0.915,0.63,1.485,2.247,1.813,1.688,0.485,-0.006,0.082
2004,6,27,0.099,0.37,0.54,0.642,1.09,2.384,1.329,3.665,3.652,2.676,2.75,2.356,1.396,1.701,0.838,0.129,0.085
2004,6,28,1.188,1.577,2.103,2.251,3.181,5.366,3.477,5.283,3.63,1.727,1.797,0.055,0.127,0.388,0.399,0.151,0.196
2004,6,29,0.933,0.906,1.052,0.917,0.986,1.523,0.927,1.781,0.471,-0.476,0.415,-0.895,-0.156,-0.231,0.149,0.003,0.083
2004,6,30,0.235,0.216,0.337,0.265,0.307,0.659,1.016,1.68,1.256,0.184,0.819,-0.42,0.215,-0.298,0.155,0.154,0.183
2004,7,1,-0.045,0.199,0.215,0.208,0.518,0.439,0.562,1.337,1.449,0.464,1.268,0.823,0.458,0.066,0.301,0.332,0.342
2004,7,2,0.016,0.106,0.051,0.176,0.493,0.693,0.597,1.507,2.395,1.664,2.105,2.399,1.372,0.881,0.391,0.462,0.631
2004,7,3,0.202,0.274,0.262,-0.084,-0.005,-0.166,-0.261,1.437,1.967,0.686,0.855,0.743,0.331,0.873,0.329,0.342,0.595
2004,7,4,0.595,0.902,1.393,1.594,2.678,3.658,2.98,3.126,1.387,-0.557,-0.147,-0.803,-0.179,0.536,0.581,0.658,0.763
2004,7,5,0.783,0.89,1.504,1.877,3.783,4.79,6.003,5.323,3.22,0.575,-0.05,-0.308,-0.131,0.502,0.676,0.731,0.591
2004,7,6,0.433,0.317,0.606,0.647,1.785,2.207,4.55,4.528,3.191,0.665,0.041,0.017,-0.081,0.296,0.511,0.674,0.588
2004,7,7,0.657,0.686,0.803,0.818,1.511,1.569,2.636,2.983,1.059,-0.175,-0.374,-0.48,-0.23,0.162,0.3,0.646,0.829
2004,7,8,0.324,0.577,0.867,1.113,2.419,2.305,3.465,3.098,1.523,0.484,0.024,-0.363,-0.031,-0.082,0.222,0.608,0.732
2004,7,9,0.195,0.304,0.249,0.28,0.909,-0.158,1.02,1.345,1.091,0.507,0.023,-0.172,0.138,0.116,0.401,0.805,0.904
2004,7,10,-0.066,0.052,-0.079,-0.162,0.09,-1.051,-0.973,-0.255,-0.158,0.442,0.305,0.851,0.944,0.74,0.783,1.042,1.133
2004,7,11,0.196,0.589,0.688,0.603,1.633,0.903,1.329,1.181,1.356,1.328,0.925,1.53,1.421,1.172,0.843,0.846,0.785
2004,7,12,0.507,0.76,0.763,0.393,1.053,-0.322,0.195,0.064,0.507,0.672,0.641,1.207,0.888,1.212,0.996,0.84,0.799
2004,7,13,0.283,0.23,0.091,-0.016,0.55,-0.542,0.162,-0.158,0.376,0.22,0.48,1.095,0.925,1.103,0.931,0.75,0.445
2004,7,14,0.115,0.291,0.145,-0.005,0.564,-0.046,0.414,0.347,0.836,0.434,0.751,1.168,1.106,0.833,0.523,0.256,0.057
2004,7,15,0.05,0.089,0.017,-0.052,-0.078,-0.447,0.172,0.248,0.876,0.545,0.815,1.134,1.335,0.652,0.212,0.084,0.358
2004,7,16,-0.063,-0.017,-0.033,-0.049,-0.013,-0.122,0.297,0.256,0.528,0.089,0.347,0.043,0.803,0.178,-0.042,-0.209,0.159
2004,7,17,0.073,0.139,0.036,0.001,-0.088,0.119,-0.027,-0.143,-0.531,-0.704,-0.475,-0.789,0.097,0.015,-0.121,0.025,0.322
2004,7,18,-0.14,-0.274,-0.356,-0.357,-0.47,0.042,-0.188,-0.449,-0.908,-0.45,-0.295,0.212,0.286,0.599,0.449,0.467,0.812
2004,7,19,-0.486,-0.457,-0.595,-0.475,-0.632,-0.044,0.103,0.23,0.045,0.329,0.597,1.808,1.283,1.445,0.921,0.808,1.139
2004,7,20,0.038,0.105,0.091,0.088,0.157,0.472,0.008,0.972,0.46,0.946,1.075,2.895,2.021,1.709,0.939,0.819,1.243
2004,7,21,0.714,0.951,1.096,1.207,1.361,1.273,-0.149,1.141,0.693,0.942,0.939,1.969,1.278,1.429,0.898,0.942,1.209
2004,7,22,0.982,1.198,1.473,1.761,2.32,2.93,2.15,2.425,1.944,1.035,0.951,0.742,0.701,0.863,0.73,0.782,1.067
2004,7,23,0.346,0.636,0.508,0.392,0.377,-0.102,0.29,0.401,0.518,0.241,0.274,-0.029,0.388,0.741,0.632,0.823,0.973
2004,7,24,1.206,1.506,1.694,1.63,1.689,0.973,0.748,0.123,0.221,0.34,0.293,0.498,0.493,0.794,0.822,0.815,0.718
2004,7,25,0.945,1.046,1.271,1.942,2.591,2.422,2.028,1.344,1.387,1.164,0.822,1.085,0.761,0.851,0.819,0.804,0.405
2004,7,26,0.781,1.039,1.175,2.269,3.367,4.263,4.86,4.299,3.683,2.122,1.201,1.15,0.89,0.671,0.502,0.405,0.123
2004,7,27,0.595,0.505,0.432,1.135,1.6,1.873,2.645,2.587,2.138,1.492,0.462,0.358,0.661,0.205,0.298,0.158,0.128
2004,7,28,0.869,0.715,0.788,1.632,1.814,1.519,2.371,1.578,1.099,0.487,-0.064,0.153,0.48,0.428,0.485,0.344,0.46
2004,7,29,0.525,0.214,0.087,0.816,1.257,0.876,2.179,0.9,0.504,0.408,-0.225,0.268,0.247,0.868,0.724,0.786,0.883
2004,7,30,0.136,-0.027,-0.248,0.654,0.886,0.97,2.387,1.462,1.242,0.916,0.115,0.307,0.347,0.969,0.694,0.788,0.876
2004,7,31,0.118,0.041,0.062,0.67,0.581,0.874,1.832,1.854,1.884,1.4,0.565,0.718,0.758,1.018,0.45,0.775,0.611
2004,8,1,0.294,0.344,0.359,0.711,0.266,0.043,0.635,0.449,0.854,0.455,0.113,0.708,0.426,1.13,0.477,0.499,0.322
2004,8,2,0.294,0.188,0.164,0.388,-0.167,-0.35,0.355,-0.149,0.316,0.076,-0.427,0.077,-0.241,1.009,0.813,0.913,0.578
2004,8,3,-0.101,-0.152,-0.212,-0.094,-0.393,-0.243,0.094,1.148,2.035,1.772,1.47,2.226,1.509,1.247,1.105,1.185,1.139
2004,8,4,-0.098,0.093,0.127,0.018,0.128,-0.132,-0.654,0.241,0.182,-0.142,0.842,1.241,1.455,1.07,0.742,0.707,0.665
2004,8,5,-0.15,-0.024,0.149,0.204,0.541,0.33,-0.568,0.533,0.177,-0.111,0.668,0.773,1.13,0.407,0.225,0.213,0.09
2004,8,6,-0.281,-0.354,-0.259,-0.302,0.041,-0.251,-1.089,0.361,0.532,0.773,1.5,1.367,1.889,0.72,0.276,0.351,0.151
2004,8,7,0.071,0.04,-0.075,-0.499,-0.469,-0.993,-1.599,0.648,0.832,1.158,1.877,1.471,2.118,0.86,0.537,0.462,0.373
2004,8,8,0.112,0.307,0.731,0.974,1.905,1.549,1.393,1.295,0.989,0.606,1.098,0.963,1.178,0.934,0.583,0.69,0.676
2004,8,9,0.078,0.248,0.569,0.471,0.75,0.176,0.262,0.162,0.308,0.409,0.881,1.152,0.992,1.314,0.933,0.906,0.795
2004,8,10,0.973,1.193,1.505,1.507,1.869,1.191,0.538,1.137,1.027,1.105,1.503,1.27,1.009,0.96,0.632,0.657,0.468
2004,8,11,0.874,1.08,1.581,1.796,2.333,2.007,1.626,2.407,1.668,1.204,1.363,0.365,0.372,0.341,0.35,0.312,0.148
2004,8,12,0.691,0.566,0.642,0.724,0.843,1.017,1.241,1.626,0.598,0.083,0.006,-0.742,-0.299,0.127,0.187,0.404,0.221
2004,8,13,0.757,0.887,1.096,1.108,1.369,0.883,1.619,1.501,0.732,0.25,-0.024,-0.211,-0.16,0.313,0.368,0.453,0.278
2004,8,14,0.482,0.431,0.389,0.395,0.438,-0.434,0.608,0.917,1.023,0.434,0.097,0.265,0.135,0.519,0.418,0.63,0.516
2004,8,15,0.128,0.23,0.3,0.279,0.317,-0.551,-0.199,0.066,0.619,0.581,0.564,1.9,1.261,0.881,0.513,0.644,0.665
2004,8,16,-0.409,-0.442,-0.309,-0.037,0.006,-0.033,-0.306,-0.603,-0.168,-0.2,0.125,1.29,1.057,0.662,0.113,0.342,0.298
2004,8,17,0.311,0.481,0.62,0.479,0.188,0.014,-0.193,0.683,1.439,1.664,1.505,2.022,1.512,0.695,0.022,0.13,-0.034
2004,8,18,0.383,0.493,0.441,0.336,0.078,0.415,0.25,1.799,2.184,1.667,1.432,0.982,0.922,0.451,0.09,0.115,0.001
2004,8,19,0.765,0.94,1.19,1.595,2.258,3.745,3.384,3.272,2.414,0.888,0.688,-0.122,0.11,0.059,0.057,0.033,0.004
2004,8,20,0.36,0.339,0.48,0.516,1.267,0.946,2.22,1.177,0.686,0.215,-0.04,-0.168,-0.225,-0.251,-0.03,0.007,0.138
2004,8,21,-0.375,-0.56,-0.64,-0.675,-0.685,-1.496,-0.293,-0.134,-0.097,0.005,-0.445,-0.437,-0.568,-0.362,0.036,0.142,0.347
2004,8,22,-0.203,0.004,-0.053,-0.389,-0.242,-0.965,-0.364,0,-0.322,-0.144,-0.554,-0.368,-0.517,-0.243,0.089,0.406,0.645
2004,8,23,0.061,0.183,0.114,0.131,0.228,0.138,0.328,0.094,-0.399,-0.203,-0.331,0.327,0.046,0.25,0.258,0.393,0.659
2004,8,24,0.07,-0.052,-0.194,-0.642,-0.648,-0.576,-0.087,0.584,0.136,0.087,-0.263,0.055,0.165,0.192,0.3,0.64,1.049
2004,8,25,0.211,-0.118,-0.501,-0.6,-0.541,-0.39,-0.328,0.426,-0.393,-0.531,-0.388,0.201,0.382,0.602,0.323,0.58,0.931
2004,8,26,0.408,0.342,0.271,0.291,0.734,0.789,0.86,1.912,1.529,1.31,0.812,0.913,0.678,0.632,0.322,0.584,0.683
2004,8,27,-0.355,-0.281,-0.321,-0.019,1.142,1.749,1.869,2.369,1.653,1.144,0.804,0.569,0.62,0.284,0.307,0.255,0.443
2004,8,28,0.161,0.495,0.843,1.604,2.818,3.197,2.678,1.086,-0.393,-0.539,-0.102,-0.055,0.228,-0.053,0.101,0.217,0.337
2004,8,29,0.122,0.287,0.755,1.599,2.448,2.038,2.217,0.94,0.648,0.631,0.552,0.349,0.269,0.069,0.206,0.373,0.49
2004,8,30,0.067,0.338,0.739,1.336,1.361,0.636,0.524,-0.233,-0.233,-0.588,-0.681,-0.395,-0.376,0.166,0.279,0.631,0.702
2004,8,31,0.254,0.598,0.793,0.9,0.678,-0.115,0.086,-0.558,-0.033,-0.337,-0.25,0.457,0.258,0.631,0.586,0.669,0.867
2004,9,1,0.357,0.212,0.093,0.288,0.389,0.079,0.462,0.056,0.257,-0.196,-0.06,0.771,0.322,0.989,0.674,0.869,0.97
2004,9,2,0.433,0.236,0.225,0.451,1.241,1.795,3.208,4.402,5.313,4.481,2.665,2.533,1.342,1.394,0.733,0.682,0.638
2004,9,3,0.466,0.453,0.446,0.535,1.24,1.29,2.62,3.264,3.961,3.281,2.305,1.546,0.973,0.724,0.5,0.339,0.131
2004,9,4,0.541,0.556,0.892,1.074,2.07,2.652,2.981,1.957,1.586,0.528,0.401,-0.246,0.095,-0.153,0.178,0.242,0.028
2004,9,5,0.412,0.565,0.847,1.335,2.656,2.015,2.655,1.712,1.087,0.488,0.595,-0.337,0.005,-0.172,0.045,0.213,-0.018
2004,9,6,0.741,1.409,2.147,2.733,3.613,2.034,3.243,1.665,0.869,0.504,0.714,-0.133,0.017,-0.179,0.053,0.007,-0.202
2004,9,7,0.095,0.342,0.637,0.919,1.593,0.332,1.885,1.161,0.99,0.66,0.749,-0.084,0.113,-0.071,0.12,0.281,0.13
2004,9,8,-0.105,0.069,0.086,0.338,0.994,0.456,1.253,1.318,1.723,1.26,0.856,-0.05,0.069,0.02,0.266,0.222,0.19
2004,9,9,-0.129,-0.158,-0.343,-0.053,0.042,0.053,0.756,1.363,2.313,2.396,1.716,0.558,0.389,0.082,0.227,0.235,0.216
2004,9,10,-0.101,0.139,0.222,0.273,0.138,-0.496,-0.231,-0.463,0.249,1.025,1.304,1.016,0.639,0.24,0.257,0.195,0.195
2004,9,11,-0.163,-0.093,-0.146,0.042,0.089,-0.088,0.518,0.156,0.662,0.897,1.175,1.107,0.881,0.28,0.173,0.192,0.146
2004,9,12,-0.027,-0.094,-0.36,-0.348,-0.364,-0.5,-0.101,0.055,0.536,0.82,0.758,1.261,1.405,0.764,0.428,0.287,0.278
2004,9,13,-0.236,-0.147,-0.365,-0.163,0.017,0.475,1.265,0.817,1.431,1.617,1.166,1.976,2.552,1.743,0.746,0.393,0.397
2004,9,14,0.22,0.312,0.103,0.002,0.199,0.316,1.088,1.415,2.56,3.342,2.001,1.419,1.525,0.826,0.295,0.123,0.228
2004,9,15,0.013,0.156,-0.116,-0.079,0.012,0.643,1.193,1.693,2.923,4.067,2.173,0.862,0.759,0.35,0.177,0.171,0.159
2004,9,16,-0.055,-0.111,-0.201,-0.171,0.193,0.854,1.316,1.381,1.998,2.915,1.605,0.951,0.97,0.133,0.205,0.196,0.144
2004,9,17,0.029,-0.136,-0.155,-0.16,-0.217,-0.136,-0.671,-0.14,0.06,0.465,0.702,1.228,1.38,0.509,0.279,0.516,0.706
2004,9,18,-0.036,0.07,-0.089,0.082,0.213,0.24,-0.36,-0.21,-0.318,-0.122,0.9,1.366,1.802,1.292,0.601,0.671,0.966
2004,9,19,0.264,0.496,0.347,0.234,0.547,0.361,0.304,0.355,0.437,0.115,0.64,0.45,1.275,1.978,1.343,1.288,1.566
2004,9,20,0.316,0.347,0.26,0.182,0.886,1.128,1.522,1.29,1.26,0.616,0.863,0.829,1.232,1.506,1.386,1.323,1.657
2004,9,21,0.035,0.075,-0.046,0.095,1.044,0.797,1.379,1.47,1.444,0.539,1.073,0.5,0.785,0.336,0.527,0.949,1.168
2004,9,22,0.117,0.227,0.364,0.651,1.676,1.679,1.963,1.702,1.374,0.556,0.984,0.355,0.582,0.11,0.304,0.467,0.482
2004,9,23,0.094,0.038,0.006,0.246,0.92,0.819,1.13,1.113,1.254,0.668,0.784,0.353,0.62,0.31,0.39,0.425,0.558
2004,9,24,0.435,0.348,0.244,0.512,0.903,0.717,0.828,0.852,1.033,0.348,0.437,0.314,0.424,0.63,0.689,0.505,0.736
2004,9,25,0.2,0.211,0.198,0.239,0.072,-0.072,-0.077,0.36,0.856,0.466,0.819,0.834,0.228,0.605,0.636,0.555,0.701
2004,9,26,0.467,0.684,0.65,0.786,0.795,0.967,0.946,1.132,1.693,1.137,1.3,1.146,0.341,0.125,0.262,0.293,0.548
2004,9,27,1.591,2.102,2.435,2.632,2.425,2.397,1.788,1.405,1.858,1.062,1.277,1.261,0.927,0.417,0.274,0.453,0.774
2004,9,28,1.829,1.992,2.176,2.291,1.797,1.43,1.241,0.618,0.681,0.055,0.374,-0.16,0.07,0.559,0.519,0.544,0.77
2004,9,29,0.998,0.981,0.836,1.071,1.578,2.589,1.556,1.557,0.686,-0.267,0.283,-0.49,-0.235,0.277,0.429,0.448,0.904
2004,9,30,0.475,0.723,0.714,0.921,1.614,2.536,1.935,1.812,1.094,0.171,0.464,0.004,-0.021,0.255,0.188,0.132,0.536
2004,10,1,0.756,0.737,0.646,0.543,0.42,0.302,0.258,0.038,-0.253,-0.347,0.085,-0.106,-0.171,0.141,0.268,0.48,0.893
2004,10,2,0.22,0.388,0.192,0.185,-0.11,0.173,-0.012,-0.004,-0.495,-0.447,-0.032,0.054,-0.169,0.273,0.619,0.779,1.173
2004,10,3,0.168,0.172,-0.048,0.191,-0.212,0.361,-0.632,-0.363,-0.385,-0.177,0.046,0.623,0.117,0.554,0.714,0.79,1.238
2004,10,4,0.174,0.342,0.407,0.848,0.565,1.557,0.472,1.027,1.225,0.886,0.803,1.435,0.647,0.861,0.792,0.783,1.095
2004,10,5,-0.17,-0.143,-0.423,-0.13,-0.672,0.322,-0.463,0.12,1.081,1.232,1.361,1.84,1.458,0.701,0.422,0.366,0.562
2004,10,6,-0.204,-0.281,-0.585,-0.329,-0.911,0.408,-0.157,0.497,1.561,1.611,1.823,1.703,1.811,0.557,0.328,0.187,0.305
2004,10,7,-0.422,-0.115,-0.181,0.088,-0.15,0.953,0.274,0.966,1.377,0.481,1.414,0.762,1.282,0.478,0.379,0.028,0.199
2004,10,8,-0.855,-0.784,-0.814,-0.456,-0.85,0.004,-0.623,-0.224,-0.098,-0.543,0.546,0.536,1.071,0.63,0.363,-0.019,0.361
2004,10,9,-0.369,-0.303,-0.316,0.059,0.118,1.277,0.958,1.534,1.925,1.202,1.557,1.458,1.73,1.896,0.967,0.43,0.816
2004,10,10,-0.201,0.013,0.112,0.516,1.347,3.216,2.803,3.855,3.71,2.66,2.129,1.506,1.393,1.713,1.088,0.476,0.754
2004,10,11,-0.071,-0.139,-0.101,0.605,1.813,3.261,2.622,2.874,1.317,0.387,0.607,-0.65,-0.376,-0.003,0.071,-0.062,-0.055
2004,10,12,-0.029,-0.154,0.193,0.888,1.98,2.362,2.25,1.254,0.104,-0.073,0.212,-0.972,-0.532,-0.241,0.08,-0.021,-0.114
2004,10,13,0.284,0.553,0.836,1.172,1.806,0.521,-0.136,-0.732,-1.263,-0.192,0.283,-0.219,-0.07,-0.123,0.068,0.05,-0.09
2004,10,14,1.379,2.144,2.614,3.031,3.728,2.035,1.022,0.054,-0.094,0.585,0.706,0.312,0.127,-0.012,0.156,0.211,0.057
2004,10,15,1.102,1.429,1.516,2.29,3.499,4.133,2.759,1.158,0.299,0.174,-0.25,-0.526,-0.901,-0.021,0.111,0.202,0.092
2004,10,16,-0.016,-0.215,-0.383,0.02,0.429,0.606,0.725,0.352,-0.261,-0.178,-0.298,-0.421,-0.445,-0.077,-0.128,0.007,-0.117
2004,10,17,-0.086,-0.255,-0.374,-0.07,-0.18,-0.709,-0.451,-0.389,-1.048,-0.589,-0.345,-0.465,-0.14,-0.126,-0.19,-0.154,-0.207
2004,10,18,-0.127,-0.094,-0.185,-0.065,0.118,-0.226,0.204,-0.054,-0.701,-0.198,-0.388,-0.931,-0.55,-0.272,-0.156,-0.184,-0.12
2004,10,19,-0.555,-0.236,-0.823,-0.74,-0.52,-1.052,-0.019,0.095,-0.552,-0.114,-0.597,-1.053,-0.661,-0.349,-0.328,-0.41,-0.534
2004,10,20,-0.134,-0.079,-0.226,-0.053,0.48,0.036,0.569,0.503,-0.074,0.182,-0.06,-0.575,-0.028,-0.022,-0.386,-0.744,-0.629
2004,10,21,0.263,0.271,0.083,0.222,0.878,0.638,0.996,1.025,0.526,0.412,0.115,-0.344,0.174,0.181,0.032,0.03,0.038
2004,10,22,0.17,0.094,-0.188,-0.203,0.139,-0.229,0.151,0.219,0.304,0.246,0.031,-0.161,0.212,0.167,0.204,0.26,-0.028
2004,10,23,0.153,0.121,-0.192,-0.199,0.357,-0.006,0.498,1.019,1.183,0.627,0.308,-0.011,0.281,0.183,0.253,0.141,-0.062
2004,10,24,0.088,-0.027,-0.204,0.021,0.531,0.484,0.821,1.625,2.112,1.761,1.446,0.76,0.802,0.467,0.283,0.313,0.23
2004,10,25,-0.472,-0.377,-0.694,-0.517,-0.194,-0.339,-0.281,0.085,0.372,0.23,0.451,0.523,0.883,0.557,0.395,0.352,0.36
2004,10,26,-0.109,-0.058,-0.293,-0.116,0.011,-0.3,0.016,0.072,0.049,-0.479,-0.553,-0.72,-0.265,0.035,0.123,0.189,0.223
2004,10,27,0.516,0.784,0.67,0.631,0.781,0.582,0.642,0.442,0.013,0.115,0.252,-0.29,0.239,0.047,-0.039,-0.293,-0.432
2004,10,28,0.112,0.201,-0.06,-0.16,-0.219,-0.471,-0.29,0.056,0.101,0.258,0.218,-0.06,0.482,0.185,0.007,0.176,0.295
2004,10,29,-0.201,-0.1,-0.239,-0.101,0.09,0.295,0.439,0.239,0.177,0.115,0.016,0.185,0.622,0.53,0.317,0.455,0.8
2004,10,30,0.084,0.145,0.144,0.406,0.807,1.036,1.284,0.86,1.082,0.934,0.672,0.82,1.155,0.967,0.35,0.631,0.74
2004,10,31,0.069,-0.041,-0.186,-0.016,0.165,-0.008,0.28,0.605,1.506,1.732,1.471,1.524,1.747,1.107,0.53,0.597,-0.077
2004,11,1,-1.335,-1.077,-0.992,-0.503,-0.259,-0.333,-0.47,-0.319,0.327,0.438,0.438,0.255,0.587,0.006,0.229,0.633,0.046
2004,11,2,-0.308,-0.42,-0.451,-0.225,0.045,0.559,0.938,0.618,0.936,1.016,0.566,0.12,0.115,-0.061,0.186,0.238,-0.039
2004,11,3,0.95,1.317,1.688,1.93,3.122,4.96,5.865,5.46,5.079,3.737,2.43,1.976,1.402,0.815,0.54,0.611,0.57
2004,11,4,2.066,2.653,3.509,3.333,3.865,3.697,3.278,1.22,0.413,-0.032,0.413,0.507,0.305,0.503,0.519,0.62,0.369
2004,11,5,1.711,1.648,1.936,1.703,1.33,-0.579,-0.727,-1.964,-0.744,-0.837,-0.605,-0.934,-0.58,-0.289,-0.223,-0.003,0.37
