#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 04 04 04 50 333  8.8 335 10.7 0431
2018 04 04 05 00 330  8.6 999 99.0 9999
2018 04 04 05 10 327  8.3 999 99.0 9999
2018 04 04 05 20 332  8.1 999 99.0 9999
2018 04 04 05 30 333  8.0 999 99.0 9999
2018 04 04 05 40 330  7.7 999 99.0 9999
2018 04 04 05 50 334  7.4 333 10.1 0458
2018 04 04 06 00 325  7.3 999 99.0 9999
2018 04 04 06 10 324  7.1 999 99.0 9999
2018 04 04 06 20 334  6.7 999 99.0 9999
2018 04 04 06 30 339  6.9 999 99.0 9999
2018 04 04 06 40 338  6.7 999 99.0 9999
2018 04 04 06 50 332  6.8 331  8.4 0554
2018 04 04 07 00 338  6.5 999 99.0 9999
2018 04 04 07 10 339  6.3 999 99.0 9999
2018 04 04 07 20 340  6.1 999 99.0 9999
2018 04 04 07 30 334  6.4 999 99.0 9999
2018 04 04 07 40 334  6.4 999 99.0 9999
2018 04 04 07 50 333  6.5 330  7.6 0748
2018 04 04 08 00 335  6.7 999 99.0 9999
2018 04 04 08 10 337  7.0 999 99.0 9999
2018 04 04 08 20 334  7.1 999 99.0 9999
2018 04 04 08 30 335  6.9 999 99.0 9999
2018 04 04 08 40 333  7.3 999 99.0 9999
2018 04 04 08 50 330  7.6 327  9.1 0750
2018 04 04 09 00 326  7.7 999 99.0 9999
2018 04 04 09 10 324  7.9 999 99.0 9999
2018 04 04 09 20 328  7.5 999 99.0 9999
2018 04 04 09 30 330  7.3 999 99.0 9999
2018 04 04 09 40 334  7.0 999 99.0 9999
2018 04 04 09 50 331  6.9 324  9.3 0905
2018 04 04 10 00 338  6.8 999 99.0 9999
2018 04 04 10 10 335  6.9 999 99.0 9999
2018 04 04 10 20 335  7.0 999 99.0 9999
2018 04 04 10 30 332  7.2 999 99.0 9999
2018 04 04 10 40 330  7.5 999 99.0 9999
2018 04 04 10 50 334  7.3 326  9.0 1032
2018 04 04 11 00 341  7.2 999 99.0 9999
2018 04 04 11 10 342  6.9 999 99.0 9999
2018 04 04 11 20 341  7.0 999 99.0 9999
2018 04 04 11 30 334  6.7 999 99.0 9999
2018 04 04 11 40 338  6.1 999 99.0 9999
2018 04 04 11 50 350  5.9 335  8.8 1115
2018 04 04 12 00 342  5.3 999 99.0 9999
2018 04 04 12 10 344  5.0 999 99.0 9999
2018 04 04 12 20 340  5.0 999 99.0 9999
2018 04 04 12 30 328  4.5 999 99.0 9999
2018 04 04 12 40 321  4.6 999 99.0 9999
2018 04 04 12 50 315  5.6 307  6.9 1249
2018 04 04 13 00 312  6.2 999 99.0 9999
2018 04 04 13 10 325  5.3 999 99.0 9999
2018 04 04 13 20 321  5.5 999 99.0 9999
2018 04 04 13 30 324  5.8 999 99.0 9999
