"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Reslt_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Calculated_Result_System_ID"
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",11/13/2002 9:20:03 PM,11/13/2002 9:20:45 PM,"","Water Surface",1,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","11.337","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",26,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081903242
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/14/2002 11:08:05 PM,10/14/2002 11:08:05 PM,"","Water Surface",1.5,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","13.8482","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",25,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081944802
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/14/2002 11:08:05 PM,10/14/2002 11:08:45 PM,"","Water Surface",1.5,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","13.4299","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",25,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081914049
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/21/1999 10:46:02 PM,7/21/1999 10:46:02 PM,"","Water Surface",0.5,17,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","15.4541","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",34,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081978112
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/21/1999 10:46:02 PM,7/21/1999 10:46:57 PM,"","Water Surface",0.5,17,"m","Water","Salt/Marine Water","Temperature, water (profile median)","13.2857","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",34,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081863360
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/17/2001 10:24:02 PM,4/17/2001 10:24:02 PM,"","Water Surface",0.5,10,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","9.8269","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",20,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081925004
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/17/2001 10:24:02 PM,4/17/2001 10:24:33 PM,"","Water Surface",0.5,10,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.9438","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",20,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081901739
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/21/1999 9:37:43 PM,12/21/1999 9:37:43 PM,"","Water Surface",0.5,13,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","9.6786","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",26,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081937851
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/21/1999 9:37:02 PM,12/21/1999 9:37:43 PM,"","Water Surface",0.5,13,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.5353","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",26,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081913474
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/15/1999 11:08:02 PM,6/15/1999 11:08:02 PM,"","Water Surface",0.5,9.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","17.5838","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",19,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081947777
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/15/1999 11:08:02 PM,6/15/1999 11:08:32 PM,"","Water Surface",0.5,9.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","12.0097","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",19,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081862232
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/20/1999 9:49:25 PM,2/20/1999 9:49:25 PM,"","Water Surface",0.5,7.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","8.3813","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",15,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081959802
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/20/1999 9:49:02 PM,2/20/1999 9:49:25 PM,"","Water Surface",0.5,7.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.2974","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",15,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081862324
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/18/2001 6:00:42 PM,10/18/2001 6:00:42 PM,"","Water Surface",1,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","13.3041","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",24,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081934394
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/18/2001 6:00:03 PM,10/18/2001 6:00:42 PM,"","Water Surface",1,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","13.1479","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",24,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081901361
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/8/2001 10:35:02 PM,5/8/2001 10:35:02 PM,"","Water Surface",0.5,9,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","11.2335","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",18,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081928860
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/8/2001 10:35:02 PM,5/8/2001 10:35:30 PM,"","Water Surface",0.5,9,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.0974","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",18,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081901379
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/7/2001 10:11:02 PM,8/7/2001 10:11:02 PM,"","Water Surface",0.5,10,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","16.5155","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",20,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081934179
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/7/2001 10:11:02 PM,8/7/2001 10:11:33 PM,"","Water Surface",0.5,10,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.2119","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",20,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081862525
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/17/2001 11:57:02 PM,7/17/2001 11:57:02 PM,"","Water Surface",0.5,9.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","14.6807","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",19,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081963080
