RecordIDNumber,RecDateTime,AirTemp_C_Avg,AirTemp_C_Min,AirTemp_C_TMn,AirTemp_C_Max,AirTemp_C_TMx,RH_Avg,Barometer_kPa,BatVolt_V,BatVolt_V_Min,ETo,RainYearly_mm,SnowYearly_mm,Solar_Avg,WindSpeed_ms_Avg,WindSpeed_ms_Max,WindSpeed_ms_TMx,WindSpeed_ms_WVc1,WindSpeed_ms_WVc2
12475,2018-10-06 16:00:00,22.8,21.8,1904-01-01 00:00:00,24.5,1904-01-01 00:00:00,51,101.06,0,13.32,2.54,24570,0,0,536,2.99,7.8,2018-10-06 15:11:30,2.99,197
-1,2018-10-06 16:01:50,24.4,24.4,2018-10-06 16:01:50,24.4,2018-10-06 16:01:50,33,101.06,13.33,13.33,2.48,24570,0,0,479,5.2,5.2,2018-10-06 16:01:50,5.2,339
-1,2018-10-06 16:07:13,24.4,24.4,2018-10-06 16:07:13,24.4,2018-10-06 16:07:13,35,101.06,13.33,13.33,2.48,24570,0,0,464,6.9,6.9,2018-10-06 16:07:13,6.9,297
-1,2018-10-06 16:12:13,24.4,24.4,2018-10-06 16:12:13,24.4,2018-10-06 16:12:13,36,101.06,13.33,13.33,2.48,24570,0,0,450,5.6,5.6,2018-10-06 16:12:13,5.6,278
-1,2018-10-06 16:17:13,24.5,24.5,2018-10-06 16:17:13,24.5,2018-10-06 16:17:13,37,101.06,13.33,13.33,2.48,24570,0,0,434,6.2,6.2,2018-10-06 16:17:13,6.2,273
-1,2018-10-06 16:22:13,24.3,24.3,2018-10-06 16:22:13,24.3,2018-10-06 16:22:13,39,101.06,13.32,13.32,2.48,24570,0,0,420,5.5,5.5,2018-10-06 16:22:13,5.5,309
-1,2018-10-06 16:27:13,24.3,24.3,2018-10-06 16:27:13,24.3,2018-10-06 16:27:13,41,101.06,13.33,13.33,2.48,24570,0,0,398,5.3,5.3,2018-10-06 16:27:13,5.3,297
-1,2018-10-06 16:32:13,24.4,24.4,2018-10-06 16:32:13,24.4,2018-10-06 16:32:13,41,101.06,13.31,13.31,2.48,24570,0,0,390,3.2,3.2,2018-10-06 16:32:13,3.2,287
-1,2018-10-06 16:37:13,24.4,24.4,2018-10-06 16:37:13,24.4,2018-10-06 16:37:13,42,101.04,13.33,13.33,2.48,24570,0,0,377,3.8,3.8,2018-10-06 16:37:13,3.8,288
-1,2018-10-06 16:42:13,24.5,24.5,2018-10-06 16:42:13,24.5,2018-10-06 16:42:13,41,101.06,13.31,13.31,2.48,24570,0,0,359,3.3,3.3,2018-10-06 16:42:13,3.3,257
-1,2018-10-06 16:47:13,24.7,24.7,2018-10-06 16:47:13,24.7,2018-10-06 16:47:13,41,101.06,13.33,13.33,2.48,24570,0,0,345,4.7,4.7,2018-10-06 16:47:13,4.7,279
-1,2018-10-06 16:52:13,24.7,24.7,2018-10-06 16:52:13,24.7,2018-10-06 16:52:13,41,101.06,13.32,13.32,2.48,24570,0,0,329,3.3,3.3,2018-10-06 16:52:13,3.3,280
-1,2018-10-06 16:57:13,24.6,24.6,2018-10-06 16:57:13,24.6,2018-10-06 16:57:13,41,101.04,13.3,13.3,2.48,24570,0,0,316,4.5,4.5,2018-10-06 16:57:13,4.5,283
12476,2018-10-06 17:00:00,24.5,24.2,1904-01-01 00:00:00,24.8,1904-01-01 00:00:00,39,101.05,0,13.29,2.94,24570,0,0,395,5.01,9.5,2018-10-06 16:23:50,5.01,282
-1,2018-10-06 17:01:50,24.7,24.7,2018-10-06 17:01:50,24.7,2018-10-06 17:01:50,41,101.04,13.3,13.3,2.88,24570,0,0,300,6.5,6.5,2018-10-06 17:01:50,6.5,273
-1,2018-10-06 17:07:13,24.7,24.7,2018-10-06 17:07:13,24.7,2018-10-06 17:07:13,41,101.04,13.3,13.3,2.88,24570,0,0,285,3.2,3.2,2018-10-06 17:07:13,3.2,301
-1,2018-10-06 17:12:13,24.6,24.6,2018-10-06 17:12:13,24.6,2018-10-06 17:12:13,42,101.04,13.32,13.32,2.88,24570,0,0,270,3.6,3.6,2018-10-06 17:12:13,3.6,263
-1,2018-10-06 17:17:14,24.5,24.5,2018-10-06 17:17:14,24.5,2018-10-06 17:17:14,42,101.04,13.3,13.3,2.88,24570,0,0,252,5.3,5.3,2018-10-06 17:17:14,5.3,251
-1,2018-10-06 17:22:13,24.4,24.4,2018-10-06 17:22:13,24.4,2018-10-06 17:22:13,42,101.05,13.31,13.31,2.88,24570,0,0,241,2.9,2.9,2018-10-06 17:22:13,2.9,258
-1,2018-10-06 17:27:13,24.5,24.5,2018-10-06 17:27:13,24.5,2018-10-06 17:27:13,42,101.05,13.31,13.31,2.88,24570,0,0,224,7.6,7.6,2018-10-06 17:27:13,7.6,278
-1,2018-10-06 17:32:13,24.4,24.4,2018-10-06 17:32:13,24.4,2018-10-06 17:32:13,42,101.04,13.32,13.32,2.88,24570,0,0,208,4.7,4.7,2018-10-06 17:32:13,4.7,294
-1,2018-10-06 17:37:13,24.5,24.5,2018-10-06 17:37:13,24.5,2018-10-06 17:37:13,44,101.05,13.33,13.33,2.88,24570,0,0,195,2,2,2018-10-06 17:37:13,2,222
-1,2018-10-06 17:42:13,24.3,24.3,2018-10-06 17:42:13,24.3,2018-10-06 17:42:13,45,101.05,13.3,13.3,2.88,24570,0,0,181,2.1,2.1,2018-10-06 17:42:13,2.1,273
-1,2018-10-06 17:47:13,24.2,24.2,2018-10-06 17:47:13,24.2,2018-10-06 17:47:13,45,101.05,13.31,13.31,2.88,24570,0,0,164,5.1,5.1,2018-10-06 17:47:13,5.1,258
-1,2018-10-06 17:52:14,24,24,2018-10-06 17:52:14,24,2018-10-06 17:52:14,46,101.05,13.32,13.32,2.88,24570,0,0,147,3.2,3.2,2018-10-06 17:52:14,3.2,237
-1,2018-10-06 17:57:13,24,24,2018-10-06 17:57:13,24,2018-10-06 17:57:13,47,101.04,13.32,13.32,2.88,24570,0,0,133,3.2,3.2,2018-10-06 17:57:13,3.2,252
12477,2018-10-06 18:00:00,24.4,23.8,1904-01-01 00:00:00,24.7,1904-01-01 00:00:00,43,101.06,0,13.29,3.19,24570,0,0,215,4.14,7.9,2018-10-06 17:05:50,4.14,264
-1,2018-10-06 18:01:55,23.7,23.7,2018-10-06 18:01:55,23.7,2018-10-06 18:01:55,47,101.05,13.33,13.33,3.13,24570,0,0,120,4.9,4.9,2018-10-06 18:01:55,4.9,243
-1,2018-10-06 18:07:18,23.6,23.6,2018-10-06 18:07:18,23.6,2018-10-06 18:07:18,48,101.06,13.33,13.33,3.13,24570,0,0,102,3,3,2018-10-06 18:07:18,3,262
-1,2018-10-06 18:12:18,23.3,23.3,2018-10-06 18:12:18,23.3,2018-10-06 18:12:18,49,101.06,13.34,13.34,3.13,24570,0,0,88,4,4,2018-10-06 18:12:18,4,249
-1,2018-10-06 18:17:18,23.1,23.1,2018-10-06 18:17:18,23.1,2018-10-06 18:17:18,50,101.07,13.34,13.34,3.13,24570,0,0,72,4.1,4.1,2018-10-06 18:17:18,4.1,266
-1,2018-10-06 18:22:18,23,23,2018-10-06 18:22:18,23,2018-10-06 18:22:18,50,101.07,13.33,13.33,3.13,24570,0,0,60,4.3,4.3,2018-10-06 18:22:18,4.3,249
-1,2018-10-06 18:27:18,22.9,22.9,2018-10-06 18:27:18,22.9,2018-10-06 18:27:18,51,101.08,13.33,13.33,3.13,24570,0,0,37,3.7,3.7,2018-10-06 18:27:18,3.7,254
-1,2018-10-06 18:32:18,22.5,22.5,2018-10-06 18:32:18,22.5,2018-10-06 18:32:18,52,101.08,13.36,13.36,3.13,24570,0,0,30,3,3,2018-10-06 18:32:18,3,251
-1,2018-10-06 18:37:18,22.2,22.2,2018-10-06 18:37:18,22.2,2018-10-06 18:37:18,53,101.08,13.36,13.36,3.13,24570,0,0,8,2,2,2018-10-06 18:37:18,2,262
-1,2018-10-06 18:42:18,21.9,21.9,2018-10-06 18:42:18,21.9,2018-10-06 18:42:18,55,101.08,13.37,13.37,3.13,24570,0,0,3,3.5,3.5,2018-10-06 18:42:18,3.5,249
-1,2018-10-06 18:47:18,21.6,21.6,2018-10-06 18:47:18,21.6,2018-10-06 18:47:18,55,101.09,13.37,13.37,3.13,24570,0,0,1,3.5,3.5,2018-10-06 18:47:18,3.5,265
-1,2018-10-06 18:52:18,21.4,21.4,2018-10-06 18:52:18,21.4,2018-10-06 18:52:18,56,101.09,13.38,13.38,3.13,24570,0,0,1,3.5,3.5,2018-10-06 18:52:18,3.5,274
-1,2018-10-06 18:57:18,21.1,21.1,2018-10-06 18:57:18,21.1,2018-10-06 18:57:18,57,101.1,13.4,13.4,3.13,24570,0,0,1,3.9,3.9,2018-10-06 18:57:18,3.9,265
12478,2018-10-06 19:00:00,22.5,21,1904-01-01 00:00:00,23.8,1904-01-01 00:00:00,52,101.09,0,13.31,3.26,24570,0,0,43,3.13,5.3,2018-10-06 18:43:50,3.13,254
-1,2018-10-06 19:01:55,21,21,2018-10-06 19:01:55,21,2018-10-06 19:01:55,56,101.1,13.39,13.39,3.2,24570,0,0,0,2.8,2.8,2018-10-06 19:01:55,2.8,230
-1,2018-10-06 19:07:23,20.8,20.8,2018-10-06 19:07:23,20.8,2018-10-06 19:07:23,57,101.1,13.38,13.38,3.2,24570,0,0,0,2.5,2.5,2018-10-06 19:07:23,2.5,263
-1,2018-10-06 19:12:18,20.6,20.6,2018-10-06 19:12:18,20.6,2018-10-06 19:12:18,58,101.1,13.41,13.41,3.2,24570,0,0,0,2.1,2.1,2018-10-06 19:12:18,2.1,282
-1,2018-10-06 19:17:18,20.4,20.4,2018-10-06 19:17:18,20.4,2018-10-06 19:17:18,58,101.11,13.4,13.4,3.2,24570,0,0,0,3.4,3.4,2018-10-06 19:17:18,3.4,281
-1,2018-10-06 19:22:18,20.3,20.3,2018-10-06 19:22:18,20.3,2018-10-06 19:22:18,58,101.12,13.42,13.42,3.2,24570,0,0,0,3,3,2018-10-06 19:22:18,3,275
-1,2018-10-06 19:27:18,20.1,20.1,2018-10-06 19:27:18,20.1,2018-10-06 19:27:18,58,101.12,13.43,13.43,3.2,24570,0,0,0,3.2,3.2,2018-10-06 19:27:18,3.2,280
-1,2018-10-06 19:32:18,20,20,2018-10-06 19:32:18,20,2018-10-06 19:32:18,58,101.13,13.42,13.42,3.2,24570,0,0,0,2.3,2.3,2018-10-06 19:32:18,2.3,273
-1,2018-10-06 19:37:18,19.9,19.9,2018-10-06 19:37:18,19.9,2018-10-06 19:37:18,58,101.12,13.44,13.44,3.2,24570,0,0,0,3.2,3.2,2018-10-06 19:37:18,3.2,272
-1,2018-10-06 19:42:18,19.9,19.9,2018-10-06 19:42:18,19.9,2018-10-06 19:42:18,58,101.12,13.44,13.44,3.2,24570,0,0,0,3,3,2018-10-06 19:42:18,3,275
-1,2018-10-06 19:47:18,19.8,19.8,2018-10-06 19:47:18,19.8,2018-10-06 19:47:18,59,101.12,13.42,13.42,3.2,24570,0,0,0,3.4,3.4,2018-10-06 19:47:18,3.4,262
-1,2018-10-06 19:52:18,19.7,19.7,2018-10-06 19:52:18,19.7,2018-10-06 19:52:18,59,101.12,13.46,13.46,3.2,24570,0,0,1,2,2,2018-10-06 19:52:18,2,281
-1,2018-10-06 19:57:18,19.6,19.6,2018-10-06 19:57:18,19.6,2018-10-06 19:57:18,59,101.13,13.45,13.45,3.2,24570,0,0,0,1.2,1.2,2018-10-06 19:57:18,1.2,269
12479,2018-10-06 20:00:00,20.2,19.6,1904-01-01 00:00:00,21,1904-01-01 00:00:00,58,101.13,0,13.37,3.3,24570,0,0,0,2.78,5.5,2018-10-06 19:00:10,2.78,267
-1,2018-10-06 20:01:55,19.5,19.5,2018-10-06 20:01:55,19.5,2018-10-06 20:01:55,58,101.13,13.43,13.43,3.24,24570,0,0,0,3.1,3.1,2018-10-06 20:01:55,3.1,279
-1,2018-10-06 20:07:18,19.5,19.5,2018-10-06 20:07:18,19.5,2018-10-06 20:07:18,59,101.13,13.45,13.45,3.24,24570,0,0,0,2.3,2.3,2018-10-06 20:07:18,2.3,280
-1,2018-10-06 20:12:18,19.4,19.4,2018-10-06 20:12:18,19.4,2018-10-06 20:12:18,59,101.14,13.46,13.46,3.24,24570,0,0,0,2.2,2.2,2018-10-06 20:12:18,2.2,279
-1,2018-10-06 20:17:18,19.3,19.3,2018-10-06 20:17:18,19.3,2018-10-06 20:17:18,59,101.14,13.45,13.45,3.24,24570,0,0,0,2.5,2.5,2018-10-06 20:17:18,2.5,268
-1,2018-10-06 20:22:18,19.2,19.2,2018-10-06 20:22:18,19.2,2018-10-06 20:22:18,60,101.15,13.44,13.44,3.24,24570,0,0,0,1.4,1.4,2018-10-06 20:22:18,1.4,272
-1,2018-10-06 20:27:18,19.1,19.1,2018-10-06 20:27:18,19.1,2018-10-06 20:27:18,60,101.14,13.46,13.46,3.24,24570,0,0,0,2.9,2.9,2018-10-06 20:27:18,2.9,261
-1,2018-10-06 20:32:18,19,19,2018-10-06 20:32:18,19,2018-10-06 20:32:18,61,101.15,13.47,13.47,3.24,24570,0,0,0,2.9,2.9,2018-10-06 20:32:18,2.9,280
-1,2018-10-06 20:37:18,18.9,18.9,2018-10-06 20:37:18,18.9,2018-10-06 20:37:18,62,101.15,13.45,13.45,3.24,24570,0,0,0,2.7,2.7,2018-10-06 20:37:18,2.7,276
-1,2018-10-06 20:42:18,18.9,18.9,2018-10-06 20:42:18,18.9,2018-10-06 20:42:18,61,101.16,13.48,13.48,3.24,24570,0,0,0,2,2,2018-10-06 20:42:18,2,282
-1,2018-10-06 20:47:18,18.8,18.8,2018-10-06 20:47:18,18.8,2018-10-06 20:47:18,62,101.15,13.48,13.48,3.24,24570,0,0,0,1.8,1.8,2018-10-06 20:47:18,1.8,276
-1,2018-10-06 20:52:19,18.6,18.6,2018-10-06 20:52:19,18.6,2018-10-06 20:52:19,62,101.16,13.47,13.47,3.24,24570,0,0,0,2.9,2.9,2018-10-06 20:52:19,2.9,280
-1,2018-10-06 20:57:19,18.5,18.5,2018-10-06 20:57:19,18.5,2018-10-06 20:57:19,62,101.14,13.49,13.49,3.24,24570,0,0,0,2.9,2.9,2018-10-06 20:57:19,2.9,281
12480,2018-10-06 21:00:00,19,18.5,1904-01-01 00:00:00,19.6,1904-01-01 00:00:00,61,101.14,0,13.43,3.33,24570,0,0,0,2.27,4,2018-10-06 20:00:10,2.27,276
-1,2018-10-06 21:01:56,18.5,18.5,2018-10-06 21:01:56,18.5,2018-10-06 21:01:56,63,101.14,13.47,13.47,3.27,24570,0,0,0,2.5,2.5,2018-10-06 21:01:56,2.5,283
-1,2018-10-06 21:07:19,18.4,18.4,2018-10-06 21:07:19,18.4,2018-10-06 21:07:19,63,101.16,13.48,13.48,3.27,24570,0,0,0,2.7,2.7,2018-10-06 21:07:19,2.7,266
-1,2018-10-06 21:12:19,18.3,18.3,2018-10-06 21:12:19,18.3,2018-10-06 21:12:19,64,101.16,13.49,13.49,3.27,24570,0,0,0,1.3,1.3,2018-10-06 21:12:19,1.3,277
-1,2018-10-06 21:17:19,18.2,18.2,2018-10-06 21:17:19,18.2,2018-10-06 21:17:19,64,101.16,13.5,13.5,3.27,24570,0,0,0,2.2,2.2,2018-10-06 21:17:19,2.2,248
-1,2018-10-06 21:22:19,18,18,2018-10-06 21:22:19,18,2018-10-06 21:22:19,64,101.16,13.51,13.51,3.27,24570,0,0,0,3.3,3.3,2018-10-06 21:22:19,3.3,256
-1,2018-10-06 21:27:19,18.1,18.1,2018-10-06 21:27:19,18.1,2018-10-06 21:27:19,65,101.16,13.47,13.47,3.27,24570,0,0,0,2.6,2.6,2018-10-06 21:27:19,2.6,264
-1,2018-10-06 21:32:19,18,18,2018-10-06 21:32:19,18,2018-10-06 21:32:19,66,101.16,13.48,13.48,3.27,24570,0,0,0,3.4,3.4,2018-10-06 21:32:19,3.4,269
-1,2018-10-06 21:37:19,17.9,17.9,2018-10-06 21:37:19,17.9,2018-10-06 21:37:19,66,101.17,13.48,13.48,3.27,24570,0,0,0,2.5,2.5,2018-10-06 21:37:19,2.5,284
-1,2018-10-06 21:42:19,17.8,17.8,2018-10-06 21:42:19,17.8,2018-10-06 21:42:19,66,101.17,13.48,13.48,3.27,24570,0,0,0,1.8,1.8,2018-10-06 21:42:19,1.8,295
-1,2018-10-06 21:47:19,17.6,17.6,2018-10-06 21:47:19,17.6,2018-10-06 21:47:19,68,101.18,13.51,13.51,3.27,24570,0,0,0,2.5,2.5,2018-10-06 21:47:19,2.5,9
-1,2018-10-06 21:52:19,17.4,17.4,2018-10-06 21:52:19,17.4,2018-10-06 21:52:19,77,101.19,13.51,13.51,3.27,24570,0,0,1,2.2,2.2,2018-10-06 21:52:19,2.2,351
-1,2018-10-06 21:57:19,17,17,2018-10-06 21:57:19,17,2018-10-06 21:57:19,78,101.19,13.51,13.51,3.27,24570,0,0,1,1.6,1.6,2018-10-06 21:57:19,1.6,353
12481,2018-10-06 22:00:00,17.9,16.7,1904-01-01 00:00:00,18.5,1904-01-01 00:00:00,67,101.19,0,13.46,3.35,24570,0,0,0,2.35,3.9,2018-10-06 21:29:30,2.35,285
-1,2018-10-06 22:01:56,16.7,16.7,2018-10-06 22:01:56,16.7,2018-10-06 22:01:56,74,101.19,13.52,13.52,3.29,24570,0,0,1,2,2,2018-10-06 22:01:56,2,289
-1,2018-10-06 22:07:19,17,17,2018-10-06 22:07:19,17,2018-10-06 22:07:19,73,101.19,13.53,13.53,3.29,24570,0,0,0,2.6,2.6,2018-10-06 22:07:19,2.6,333
-1,2018-10-06 22:12:19,16.9,16.9,2018-10-06 22:12:19,16.9,2018-10-06 22:12:19,77,101.19,13.5,13.5,3.29,24570,0,0,0,2.1,2.1,2018-10-06 22:12:19,2.1,332
-1,2018-10-06 22:17:19,16.7,16.7,2018-10-06 22:17:19,16.7,2018-10-06 22:17:19,78,101.19,13.53,13.53,3.29,24570,0,0,0,3.3,3.3,2018-10-06 22:17:19,3.3,308
-1,2018-10-06 22:22:19,16.7,16.7,2018-10-06 22:22:19,16.7,2018-10-06 22:22:19,79,101.2,13.51,13.51,3.29,24570,0,0,0,2.8,2.8,2018-10-06 22:22:19,2.8,324
-1,2018-10-06 22:27:19,16.7,16.7,2018-10-06 22:27:19,16.7,2018-10-06 22:27:19,80,101.19,13.5,13.5,3.29,24570,0,0,0,2.4,2.4,2018-10-06 22:27:19,2.4,307
-1,2018-10-06 22:32:19,16.4,16.4,2018-10-06 22:32:19,16.4,2018-10-06 22:32:19,80,101.2,13.53,13.53,3.29,24570,0,0,0,2.2,2.2,2018-10-06 22:32:19,2.2,300
-1,2018-10-06 22:37:19,16.3,16.3,2018-10-06 22:37:19,16.3,2018-10-06 22:37:19,82,101.19,13.54,13.54,3.29,24570,0,0,0,0.5,0.5,2018-10-06 22:37:19,0.5,348
-1,2018-10-06 22:42:19,15.9,15.9,2018-10-06 22:42:19,15.9,2018-10-06 22:42:19,82,101.19,13.54,13.54,3.29,24570,0,0,0,1,1,2018-10-06 22:42:19,1,303
-1,2018-10-06 22:47:19,15.9,15.9,2018-10-06 22:47:19,15.9,2018-10-06 22:47:19,81,101.19,13.55,13.55,3.29,24570,0,0,0,1.5,1.5,2018-10-06 22:47:19,1.5,322
-1,2018-10-06 22:52:19,15.9,15.9,2018-10-06 22:52:19,15.9,2018-10-06 22:52:19,79,101.2,13.56,13.56,3.29,24570,0,0,0,1.6,1.6,2018-10-06 22:52:19,1.6,287
-1,2018-10-06 22:57:19,15.7,15.7,2018-10-06 22:57:19,15.7,2018-10-06 22:57:19,77,101.2,13.55,13.55,3.29,24570,0,0,0,1,1,2018-10-06 22:57:19,1,244
12482,2018-10-06 23:00:00,16.4,15.6,1904-01-01 00:00:00,17,1904-01-01 00:00:00,79,101.2,0,13.49,3.35,24570,0,0,0,1.96,3.7,2018-10-06 22:23:10,1.96,308
-1,2018-10-06 23:01:56,15.6,15.6,2018-10-06 23:01:56,15.6,2018-10-06 23:01:56,75,101.2,13.54,13.54,3.3,24570,0,0,0,1.7,1.7,2018-10-06 23:01:56,1.7,269
-1,2018-10-06 23:07:19,15.4,15.4,2018-10-06 23:07:19,15.4,2018-10-06 23:07:19,75,101.2,13.53,13.53,3.3,24570,0,0,0,0,0,2018-10-06 23:07:19,0,0
-1,2018-10-06 23:12:19,15.2,15.2,2018-10-06 23:12:19,15.2,2018-10-06 23:12:19,76,101.19,13.55,13.55,3.3,24570,0,0,0,0.5,0.5,2018-10-06 23:12:19,0.5,358
-1,2018-10-06 23:17:19,15.1,15.1,2018-10-06 23:17:19,15.1,2018-10-06 23:17:19,76,101.18,13.56,13.56,3.3,24570,0,0,0,0,0,2018-10-06 23:17:19,0,0
-1,2018-10-06 23:22:19,15.1,15.1,2018-10-06 23:22:19,15.1,2018-10-06 23:22:19,76,101.19,13.55,13.55,3.3,24570,0,0,1,0.9,0.9,2018-10-06 23:22:19,0.9,259
-1,2018-10-06 23:27:19,15.1,15.1,2018-10-06 23:27:19,15.1,2018-10-06 23:27:19,76,101.17,13.56,13.56,3.3,24570,0,0,0,1,1,2018-10-06 23:27:19,1,280
-1,2018-10-06 23:32:19,15.2,15.2,2018-10-06 23:32:19,15.2,2018-10-06 23:32:19,77,101.18,13.56,13.56,3.3,24570,0,0,1,1.2,1.2,2018-10-06 23:32:19,1.2,276
-1,2018-10-06 23:37:20,15.2,15.2,2018-10-06 23:37:20,15.2,2018-10-06 23:37:20,77,101.19,13.57,13.57,3.3,24570,0,0,0,1.4,1.4,2018-10-06 23:37:20,1.4,271
-1,2018-10-06 23:42:19,15.2,15.2,2018-10-06 23:42:19,15.2,2018-10-06 23:42:19,77,101.18,13.57,13.57,3.3,24570,0,0,0,2.1,2.1,2018-10-06 23:42:19,2.1,282
-1,2018-10-06 23:47:20,15.2,15.2,2018-10-06 23:47:20,15.2,2018-10-06 23:47:20,77,101.2,13.57,13.57,3.3,24570,0,0,0,0.9,0.9,2018-10-06 23:47:20,0.9,310
-1,2018-10-06 23:52:19,15.1,15.1,2018-10-06 23:52:19,15.1,2018-10-06 23:52:19,77,101.21,13.58,13.58,3.3,24570,0,0,0,1.1,1.1,2018-10-06 23:52:19,1.1,242
-1,2018-10-06 23:57:20,15.2,15.2,2018-10-06 23:57:20,15.2,2018-10-06 23:57:20,76,101.2,13.55,13.55,3.3,24570,0,0,0,1.4,1.4,2018-10-06 23:57:20,1.4,262
12483,2018-10-07 00:00:00,15.2,15.1,1904-01-01 00:00:00,15.6,1904-01-01 00:00:00,76,101.21,0,13.53,0,24570,0,0,0,1.1,2.3,2018-10-06 23:42:30,1.1,265
-1,2018-10-07 00:01:56,15.2,15.2,2018-10-07 00:01:56,15.2,2018-10-07 00:01:56,76,101.2,13.57,13.57,0,24570,0,0,0,2.1,2.1,2018-10-07 00:01:56,2.1,267
-1,2018-10-07 00:07:19,15.2,15.2,2018-10-07 00:07:19,15.2,2018-10-07 00:07:19,76,101.19,13.56,13.56,0,24570,0,0,0,2.2,2.2,2018-10-07 00:07:19,2.2,241
-1,2018-10-07 00:12:19,15,15,2018-10-07 00:12:19,15,2018-10-07 00:12:19,77,101.18,13.58,13.58,0,24570,0,0,0,2,2,2018-10-07 00:12:19,2,238
-1,2018-10-07 00:17:19,15,15,2018-10-07 00:17:19,15,2018-10-07 00:17:19,77,101.2,13.55,13.55,0,24570,0,0,0,1.2,1.2,2018-10-07 00:17:19,1.2,216
-1,2018-10-07 00:22:20,14.8,14.8,2018-10-07 00:22:20,14.8,2018-10-07 00:22:20,79,101.2,13.59,13.59,0,24570,0,0,1,0.4,0.4,2018-10-07 00:22:20,0.4,177
-1,2018-10-07 00:27:20,14.5,14.5,2018-10-07 00:27:20,14.5,2018-10-07 00:27:20,79,101.21,13.57,13.57,0,24570,0,0,0,0.9,0.9,2018-10-07 00:27:20,0.9,178
-1,2018-10-07 00:32:20,14.4,14.4,2018-10-07 00:32:20,14.4,2018-10-07 00:32:20,80,101.2,13.58,13.58,0,24570,0,0,0,0.6,0.6,2018-10-07 00:32:20,0.6,133
-1,2018-10-07 00:37:20,14.6,14.6,2018-10-07 00:37:20,14.6,2018-10-07 00:37:20,82,101.18,13.58,13.58,0,24570,0,0,0,0,0,2018-10-07 00:37:20,0,0
-1,2018-10-07 00:42:20,14.4,14.4,2018-10-07 00:42:20,14.4,2018-10-07 00:42:20,82,101.19,13.59,13.59,0,24570,0,0,0,0.4,0.4,2018-10-07 00:42:20,0.4,275
-1,2018-10-07 00:47:20,14.5,14.5,2018-10-07 00:47:20,14.5,2018-10-07 00:47:20,82,101.19,13.6,13.6,0,24570,0,0,0,0.8,0.8,2018-10-07 00:47:20,0.8,240
-1,2018-10-07 00:52:20,14.5,14.5,2018-10-07 00:52:20,14.5,2018-10-07 00:52:20,81,101.19,13.59,13.59,0,24570,0,0,1,1.9,1.9,2018-10-07 00:52:20,1.9,254
-1,2018-10-07 00:57:20,14.6,14.6,2018-10-07 00:57:20,14.6,2018-10-07 00:57:20,81,101.19,13.57,13.57,0,24570,0,0,0,1.9,1.9,2018-10-07 00:57:20,1.9,272
12484,2018-10-07 01:00:00,14.7,14.4,1904-01-01 00:00:00,15.3,1904-01-01 00:00:00,79,101.19,0,13.55,0,24570,0,0,0,1.05,2.5,2018-10-07 00:01:10,1.05,235
-1,2018-10-07 01:01:57,14.5,14.5,2018-10-07 01:01:57,14.5,2018-10-07 01:01:57,79,101.19,13.6,13.6,0,24570,0,0,0,1.8,1.8,2018-10-07 01:01:57,1.8,280
-1,2018-10-07 01:07:24,14.4,14.4,2018-10-07 01:07:24,14.4,2018-10-07 01:07:24,79,101.18,13.6,13.6,0,24570,0,0,0,1.1,1.1,2018-10-07 01:07:24,1.1,253
-1,2018-10-07 01:12:20,14.4,14.4,2018-10-07 01:12:20,14.4,2018-10-07 01:12:20,79,101.19,13.6,13.6,0,24570,0,0,0,2.2,2.2,2018-10-07 01:12:20,2.2,278
-1,2018-10-07 01:17:20,14.4,14.4,2018-10-07 01:17:20,14.4,2018-10-07 01:17:20,79,101.2,13.59,13.59,0,24570,0,0,0,2.2,2.2,2018-10-07 01:17:20,2.2,259
-1,2018-10-07 01:22:20,14.4,14.4,2018-10-07 01:22:20,14.4,2018-10-07 01:22:20,78,101.19,13.59,13.59,0,24570,0,0,0,2.8,2.8,2018-10-07 01:22:20,2.8,254
-1,2018-10-07 01:27:20,14.8,14.8,2018-10-07 01:27:20,14.8,2018-10-07 01:27:20,77,101.18,13.6,13.6,0,24570,0,0,0,1.9,1.9,2018-10-07 01:27:20,1.9,248
-1,2018-10-07 01:32:20,14.8,14.8,2018-10-07 01:32:20,14.8,2018-10-07 01:32:20,77,101.18,13.61,13.61,0,24570,0,0,0,2.1,2.1,2018-10-07 01:32:20,2.1,242
-1,2018-10-07 01:37:20,14.8,14.8,2018-10-07 01:37:20,14.8,2018-10-07 01:37:20,76,101.18,13.58,13.58,0,24570,0,0,0,2,2,2018-10-07 01:37:20,2,272
-1,2018-10-07 01:42:20,14.7,14.7,2018-10-07 01:42:20,14.7,2018-10-07 01:42:20,77,101.17,13.6,13.6,0,24570,0,0,0,1.4,1.4,2018-10-07 01:42:20,1.4,270
-1,2018-10-07 01:47:20,15.3,15.3,2018-10-07 01:47:20,15.3,2018-10-07 01:47:20,72,101.17,13.58,13.58,0,24570,0,0,1,2.3,2.3,2018-10-07 01:47:20,2.3,239
-1,2018-10-07 01:52:20,15.1,15.1,2018-10-07 01:52:20,15.1,2018-10-07 01:52:20,73,101.17,13.6,13.6,0,24570,0,0,2,1.7,1.7,2018-10-07 01:52:20,1.7,275
-1,2018-10-07 01:57:20,14.9,14.9,2018-10-07 01:57:20,14.9,2018-10-07 01:57:20,75,101.16,13.59,13.59,0,24570,0,0,0,1.5,1.5,2018-10-07 01:57:20,1.5,295
