#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 08 18 06  70  4.1 99.0 99.00 99.00 99.00 999 1020.1  12.1  12.0 999.0 99.0 99.00
2018 03 08 19 06  90  1.5 99.0 99.00 99.00 99.00 999 1020.1  13.0  12.3 999.0 99.0 99.00
2018 03 08 20 06  30  0.5 99.0 99.00 99.00 99.00 999 1019.8  13.7  12.3 999.0 99.0 99.00
2018 03 08 21 06 280  4.6 99.0 99.00 99.00 99.00 999 1019.4  13.3  12.3 999.0 99.0 99.00
2018 03 08 22 06 270  4.6 99.0 99.00 99.00 99.00 999 1018.7  12.9  12.3 999.0 99.0 99.00
2018 03 08 23 06 280  4.1 99.0 99.00 99.00 99.00 999 1018.2  13.4  12.6 999.0 99.0 99.00
2018 03 09 00 06 280  5.1 99.0 99.00 99.00 99.00 999 1018.0  12.9  12.6 999.0 99.0 99.00
2018 03 09 01 06 290  5.7 99.0 99.00 99.00 99.00 999 1017.2  11.9  12.4 999.0 99.0 99.00
2018 03 09 02 06 280  6.7 99.0 99.00 99.00 99.00 999 1017.5  11.2  12.2 999.0 99.0 99.00
2018 03 09 03 06 280  6.2 99.0 99.00 99.00 99.00 999 1018.2  11.1  12.0 999.0 99.0 99.00
2018 03 09 04 06 280  6.2 99.0 99.00 99.00 99.00 999 1018.3  10.9  11.9 999.0 99.0 99.00
2018 03 09 05 06 270  5.1 99.0 99.00 99.00 99.00 999 1018.5  10.5  11.8 999.0 99.0 99.00
2018 03 09 06 06 280  4.1 99.0 99.00 99.00 99.00 999 1018.6  10.4  11.9 999.0 99.0 99.00
2018 03 09 07 06 270  3.6 99.0 99.00 99.00 99.00 999 1018.2  10.3  12.0 999.0 99.0 99.00
2018 03 09 08 06 220  1.5 99.0 99.00 99.00 99.00 999 1018.0  10.5  12.0 999.0 99.0 99.00
2018 03 09 09 06 230  2.1 99.0 99.00 99.00 99.00 999 1017.7  10.6  11.9 999.0 99.0 99.00
2018 03 09 10 06 170  0.5 99.0 99.00 99.00 99.00 999 1017.5  10.3  11.8 999.0 99.0 99.00
2018 03 09 11 06 330  2.6 99.0 99.00 99.00 99.00 999 1017.1  10.1  11.8 999.0 99.0 99.00
2018 03 09 12 06 330  3.6 99.0 99.00 99.00 99.00 999 1016.8  10.2  11.8 999.0 99.0 99.00
2018 03 09 13 06  20  3.1 99.0 99.00 99.00 99.00 999 1016.3  10.2  11.9 999.0 99.0 99.00
2018 03 09 14 06 280  2.6 99.0 99.00 99.00 99.00 999 1016.6   9.8  12.0 999.0 99.0 99.00
2018 03 09 15 06 270  3.6 99.0 99.00 99.00 99.00 999 1017.0   9.6  12.0 999.0 99.0 99.00
2018 03 09 16 06 340  2.1 99.0 99.00 99.00 99.00 999 1017.5   9.3  12.0 999.0 99.0 99.00
2018 03 09 17 06 100  1.5 99.0 99.00 99.00 99.00 999 1017.5   9.4  12.1 999.0 99.0 99.00
2018 03 09 18 06 120  2.1 99.0 99.00 99.00 99.00 999 1018.2   9.4  12.2 999.0 99.0 99.00
2018 03 09 19 06 320  1.5 99.0 99.00 99.00 99.00 999 1018.2   9.3  12.3 999.0 99.0 99.00
2018 03 09 20 06 320  1.5 99.0 99.00 99.00 99.00 999 1018.5   9.7  12.3 999.0 99.0 99.00
2018 03 09 21 06 290  4.1 99.0 99.00 99.00 99.00 999 1016.7   9.7  12.5 999.0 99.0 99.00
2018 03 09 22 06 290  5.1 99.0 99.00 99.00 99.00 999 1016.5  10.5  12.5 999.0 99.0 99.00
2018 03 09 23 06 290  5.7 99.0 99.00 99.00 99.00 999 1016.1  11.0  12.4 999.0 99.0 99.00
2018 03 10 00 06 290  5.7 99.0 99.00 99.00 99.00 999 1015.7  11.3  12.3 999.0 99.0 99.00
2018 03 10 01 06 280  4.1 99.0 99.00 99.00 99.00 999 1014.5  11.3  12.2 999.0 99.0 99.00
2018 03 10 02 06 270  2.6 99.0 99.00 99.00 99.00 999 1014.7  11.5  12.1 999.0 99.0 99.00
2018 03 10 03 06 250  5.1 99.0 99.00 99.00 99.00 999 1014.4  11.4  12.2 999.0 99.0 99.00
2018 03 10 04 06 250  5.7 99.0 99.00 99.00 99.00 999 1014.6  11.4  12.1 999.0 99.0 99.00
2018 03 10 05 06 230  4.1 99.0 99.00 99.00 99.00 999 1014.7  11.5  12.1 999.0 99.0 99.00
2018 03 10 06 06 230  3.1 99.0 99.00 99.00 99.00 999 1014.5  11.8  12.1 999.0 99.0 99.00
